Wall time,Step,Value
1521475141.094828,73,0.635927140712738
1521475235.8073843,74,0.6379138827323914
1521475326.5822597,75,0.6385761499404907
1521475417.7734432,76,0.6379138827323914
1521475508.2130752,77,0.6397351026535034
1521475599.0459926,78,0.6369205117225647
1521475689.7278004,79,0.6375827789306641
1521475779.4419122,80,0.6379138827323914
1521475873.6062474,81,0.6369205117225647
1521475964.079904,82,0.6372516751289368
1521476056.446935,83,0.6417218446731567
1521476146.9144857,84,0.6369205117225647
1521476237.6996744,85,0.6389073133468628
1521476327.363777,86,0.6365894079208374
1521476417.7023647,87,0.6387417316436768
1521476509.0847125,88,0.6399006843566895
1521476600.0867844,89,0.6382450461387634
1521476690.2912772,90,0.6412251591682434
1521476782.8724954,91,0.6384105682373047
1521476876.6235683,92,0.635927140712738
1521476970.0574048,93,0.637417197227478
1521477061.7810006,94,0.6389073133468628
1521477152.7342231,95,0.6357616186141968
1521477241.8599324,96,0.6389073133468628
1521477336.4650733,97,0.6369205117225647
1521477425.4983456,98,0.635927140712738
1521477515.995032,99,0.6379138827323914
1521477608.1138895,100,0.639072835445404
1521477700.9202514,101,0.6377483606338501
1521477792.689861,102,0.6370860934257507
1521477882.1117675,103,0.6387417316436768
1521477975.594614,104,0.6382450461387634
1521478065.932185,105,0.639072835445404
1521478155.3650858,106,0.6379138827323914
1521478248.8499346,107,0.6372516751289368
1521478338.6157012,108,0.6367549896240234
1521478429.6834896,109,0.6357616186141968
1521478519.1474133,110,0.6365894079208374
1521478613.554919,111,0.6397351026535034
1521478703.992543,112,0.6394039988517761
1521478795.2537649,113,0.6399006843566895
1521478885.2901042,114,0.6392384171485901
1521478976.0649734,115,0.6357616186141968
1521479066.652708,116,0.6375827789306641
1521479155.3800952,117,0.6365894079208374
1521479248.4584723,118,0.6370860934257507
1521479339.3092723,119,0.6365894079208374
1521479430.3253357,120,0.6375827789306641
1521479523.049644,121,0.635927140712738
1521479613.8925824,122,0.6397351026535034
1521479704.7045028,123,0.6369205117225647
1521479794.297533,124,0.6399006843566895
1521479885.4466987,125,0.6420530080795288
1521479975.4170024,126,0.6367549896240234
1521480064.7368407,127,0.6379138827323914
1521480156.5544856,128,0.6379138827323914
1521480247.63863,129,0.6399006843566895
1521480339.5833225,130,0.637417197227478
1521480431.5230622,131,0.6384105682373047
1521480524.580607,132,0.6385761499404907
1521480614.2707071,133,0.6355960369110107
1521480703.2733147,134,0.6377483606338501
1521480793.414744,135,0.6395695209503174
1521480880.3888721,136,0.6392384171485901
1521480968.469805,137,0.6402317881584167
1521481056.320578,138,0.6403973698616028
1521481144.5976517,139,0.6389073133468628
1521481231.6998932,140,0.6367549896240234
1521481318.221694,141,0.6379138827323914
1521481407.110251,142,0.6387417316436768
1521481493.7601511,143,0.6364238262176514
1521481579.9346998,144,0.6382450461387634
1521481664.5431209,145,0.6369205117225647
1521481752.009605,146,0.6397351026535034
1521481839.7592971,147,0.6397351026535034
1521481927.4909828,148,0.6375827789306641
1521482017.1960938,149,0.6399006843566895
1521482104.7586563,150,0.6380794644355774
1521482190.7120442,151,0.635927140712738
1521482276.4973428,152,0.6400662064552307
1521482363.971835,153,0.6420530080795288
1521482450.2010071,154,0.6389073133468628
1521482535.209703,155,0.6372516751289368
1521482624.4704854,156,0.6384105682373047
1521482713.5521386,157,0.6412251591682434
1521482801.9653053,158,0.6375827789306641
1521482890.4034903,159,0.6385761499404907
1521482976.020629,160,0.6387417316436768
1521483065.022223,161,0.6384105682373047
1521483150.5643067,162,0.6370860934257507
1521483236.2765071,163,0.6375827789306641
1521483324.4694514,164,0.6364238262176514
1521483414.3037653,165,0.6397351026535034
1521483501.26688,166,0.6387417316436768
1521483587.1382017,167,0.6394039988517761
1521483674.574667,168,0.6387417316436768
1521483762.8477328,169,0.6380794644355774
1521483852.5388281,170,0.6389073133468628
1521483939.7331166,171,0.637417197227478
1521484025.449326,172,0.6389073133468628
1521484111.927089,173,0.6362583041191101
1521484199.2664833,174,0.637417197227478
1521484287.0892043,175,0.6397351026535034
1521484371.7766476,176,0.6400662064552307
1521484460.162601,177,0.6367549896240234
1521484546.109997,178,0.6385761499404907
1521484632.223514,179,0.640562891960144
1521484721.025983,180,0.6389073133468628
1521484809.860475,181,0.6400662064552307
1521484896.6715016,182,0.6403973698616028
1521484983.5165532,183,0.6412251591682434
1521485071.769623,184,0.6410595774650574
1521485159.60539,185,0.639072835445404
1521485242.8448212,186,0.6377483606338501
1521485327.210204,187,0.637417197227478
1521485413.1455913,188,0.6375827789306641
1521485497.372403,189,0.6402317881584167
1521485580.8594742,190,0.6375827789306641
1521485664.0167828,191,0.635927140712738
1521485746.6726487,192,0.637417197227478
1521485828.894322,193,0.6369205117225647
1521485909.6949575,194,0.6379138827323914
1521485993.2586048,195,0.6375827789306641
1521486079.7853968,196,0.6375827789306641
1521486163.8203857,197,0.6384105682373047
1521486246.5314147,198,0.6385761499404907
1521486328.6960406,199,0.6389073133468628
