Wall time,Step,Value
1521475689.7278004,79,0.2842046320438385
1521475779.4419122,80,0.28434401750564575
1521475873.6062474,81,0.28426849842071533
1521475964.079904,82,0.28463590145111084
1521476056.446935,83,0.2860119640827179
1521476146.9144857,84,0.28513237833976746
1521476237.7006748,85,0.2848970592021942
1521476327.3647754,86,0.2842392921447754
1521476417.7023647,87,0.28466224670410156
1521476509.0847125,88,0.2850445806980133
1521476600.0867844,89,0.2845434546470642
1521476690.2912772,90,0.2851521670818329
1521476782.8724954,91,0.2847706973552704
1521476876.6235683,92,0.2841358482837677
1521476970.0574048,93,0.28481921553611755
1521477061.7810006,94,0.28513893485069275
1521477152.735223,95,0.2836225926876068
1521477241.8609328,96,0.2847473621368408
1521477336.4650733,97,0.284567654132843
1521477425.4983456,98,0.2846353352069855
1521477515.9960327,99,0.28525081276893616
1521477608.1138895,100,0.2852068841457367
1521477700.9202514,101,0.28423425555229187
1521477792.689861,102,0.28470921516418457
1521477882.1117675,103,0.2852693498134613
1521477975.594614,104,0.284812331199646
1521478065.932185,105,0.28479230403900146
1521478155.3650858,106,0.28434520959854126
1521478248.8499346,107,0.2842530906200409
1521478338.6167014,108,0.28411003947257996
1521478429.6834896,109,0.28426745533943176
1521478519.1474133,110,0.28419092297554016
1521478613.554919,111,0.28514766693115234
1521478703.992543,112,0.28482770919799805
1521478795.2537649,113,0.28483209013938904
1521478885.2901042,114,0.2848733365535736
1521478976.0649734,115,0.28419825434684753
1521479066.652708,116,0.2844217121601105
1521479155.3800952,117,0.2848641872406006
1521479248.4584723,118,0.2845805287361145
1521479339.3092723,119,0.2839093804359436
1521479430.3253357,120,0.2843952775001526
1521479523.049644,121,0.2840925455093384
1521479613.8925824,122,0.2850172221660614
1521479704.7045028,123,0.2841953933238983
1521479794.297533,124,0.2854372560977936
1521479885.4466987,125,0.28568002581596375
1521479975.4170024,126,0.28369659185409546
1521480064.7368407,127,0.2850145995616913
1521480156.5544856,128,0.28464096784591675
1521480247.63863,129,0.28572577238082886
1521480339.5833225,130,0.28427550196647644
1521480431.5230622,131,0.28518837690353394
1521480524.580607,132,0.28527799248695374
1521480614.2717083,133,0.2839794456958771
1521480703.2733147,134,0.28473150730133057
1521480793.414744,135,0.28477743268013
1521480880.3888721,136,0.28484097123146057
1521480968.469805,137,0.2849040627479553
1521481056.320578,138,0.28541305661201477
1521481144.5976517,139,0.28487756848335266
1521481231.6998932,140,0.2841675281524658
1521481318.2226946,141,0.2843147814273834
1521481407.1112518,142,0.28410932421684265
1521481493.7611518,143,0.28380444645881653
1521481579.9346998,144,0.28415748476982117
1521481664.5431209,145,0.28432461619377136
1521481752.009605,146,0.2848033010959625
1521481839.7592971,147,0.2846202254295349
1521481927.4909828,148,0.2850398123264313
1521482017.1960938,149,0.2851813733577728
1521482104.7586563,150,0.2850211560726166
1521482190.7120442,151,0.28386858105659485
1521482276.4973428,152,0.28494760394096375
1521482363.971835,153,0.28627732396125793
1521482450.2010071,154,0.28503456711769104
1521482535.2107036,155,0.2843622863292694
1521482624.4704854,156,0.2846343517303467
1521482713.5521386,157,0.2851752042770386
1521482801.9653053,158,0.28429681062698364
1521482890.4034903,159,0.28492504358291626
1521482976.020629,160,0.284212201833725
1521483065.022223,161,0.2848493456840515
1521483150.5643067,162,0.2844572365283966
1521483236.2765071,163,0.2841547429561615
1521483324.4694514,164,0.2837297320365906
1521483414.3037653,165,0.28495144844055176
1521483501.26688,166,0.2841923236846924
1521483587.1382017,167,0.28490790724754333
1521483674.574667,168,0.28433844447135925
1521483762.8477328,169,0.2850150465965271
1521483852.5388281,170,0.2852451205253601
1521483939.7331166,171,0.2844865918159485
1521484025.449326,172,0.2843784689903259
1521484111.927089,173,0.2831896245479584
1521484199.2664833,174,0.2839241921901703
1521484287.0892043,175,0.28478723764419556
1521484371.7766476,176,0.2851526439189911
1521484460.162601,177,0.28379112482070923
1521484546.109997,178,0.2848784923553467
1521484632.223514,179,0.28517022728919983
1521484721.025983,180,0.28409144282341003
1521484809.860475,181,0.28517505526542664
1521484896.6725008,182,0.2857382893562317
1521484983.5175536,183,0.2853908836841583
1521485071.769623,184,0.28538045287132263
1521485159.6063907,185,0.2850398123264313
1521485242.8448212,186,0.2848372459411621
1521485327.210204,187,0.2849288284778595
1521485413.1455913,188,0.28457632660865784
1521485497.372403,189,0.2857300639152527
1521485580.8594742,190,0.28491583466529846
1521485664.0167828,191,0.283583402633667
1521485746.6726487,192,0.2842797338962555
1521485828.894322,193,0.2842686176300049
1521485909.6949575,194,0.284347802400589
1521485993.2586048,195,0.2843354344367981
1521486079.7853968,196,0.28431373834609985
1521486163.8203857,197,0.2851119935512543
1521486246.5314147,198,0.28545767068862915
1521486328.697041,199,0.28441688418388367
