Wall time,Step,Value
1525688782.068014,156,0.2900710105895996
1525688927.1162167,157,0.29082441329956055
1525689074.7696023,158,0.28993263840675354
1525689221.175034,159,0.28942227363586426
1525689366.8791084,160,0.2894381880760193
1525689511.563663,161,0.2894502878189087
1525689656.8430529,162,0.29035499691963196
1525689802.6448205,163,0.28935882449150085
1525689947.6269972,164,0.2890845537185669
1525690093.1785536,165,0.28916263580322266
1525690239.1956408,166,0.2890528738498688
1525690384.8455868,167,0.2906126081943512
1525690529.7486537,168,0.28951555490493774
1525690673.8121197,169,0.2896965742111206
1525690817.9796596,170,0.2885662913322449
1525690961.6638453,171,0.2896391451358795
1525691106.7230313,172,0.29081991314888
1525691251.5335994,173,0.28933680057525635
1525691396.445017,174,0.29113367199897766
1525691540.8057036,175,0.28916656970977783
1525691684.5639493,176,0.2883632183074951
1525691827.934915,177,0.28949928283691406
1525691971.449991,178,0.287577748298645
1525692115.8006637,179,0.28793972730636597
1525692260.7404444,180,0.2866784632205963
1525692405.6358757,181,0.2892702519893646
1525692549.9155114,182,0.29056358337402344
1525692695.3219633,183,0.28803983330726624
1525692839.568578,184,0.28974464535713196
1525692984.6678054,185,0.28865018486976624
1525693129.1626012,186,0.28999245166778564
1525693276.302866,187,0.2900374233722687
1525693420.413742,188,0.2881157696247101
1525693564.2040298,189,0.28993067145347595
1525693707.3958805,190,0.2901642918586731
1525693851.0880947,191,0.289822518825531
1525694005.6762147,192,0.2890317142009735
1525694151.3178465,193,0.290642112493515
1525694301.6136672,194,0.2883906066417694
1525694446.9043534,195,0.28826406598091125
1525694592.6190124,196,0.28969305753707886
1525694739.3444092,197,0.2883492708206177
1525694884.0603468,198,0.2891037166118622
1525695028.9554145,199,0.28870025277137756
