Wall time,Step,Value
1525624561.6497436,114,0.6004967093467712
1525624702.2729375,115,0.5940397381782532
1525624844.8366752,116,0.6009933948516846
1525624984.7951782,117,0.5988410711288452
1525625124.005141,118,0.5956953763961792
1525625263.8525646,119,0.5975165367126465
1525625403.7940598,120,0.5938741564750671
1525625542.6717787,121,0.5956953763961792
1525625681.8064873,122,0.5922185182571411
1525625820.5561295,123,0.5996688604354858
1525625959.2671018,124,0.5948675274848938
1525626098.4580631,125,0.5988410711288452
1525626237.198699,126,0.5998344421386719
1525626376.4577098,127,0.5996688604354858
1525626514.7520232,128,0.5978477001190186
1525626653.090097,129,0.6029801368713379
1525626791.2494986,130,0.5976821184158325
1525626929.5821655,131,0.5976821184158325
1525627068.5889745,132,0.5965231657028198
1525627208.0521202,133,0.5960264801979065
1525627346.443485,134,0.6001655459403992
1525627484.6897445,135,0.5980132222175598
1525627622.8299277,136,0.5971854329109192
1525627760.9518967,137,0.5970198512077332
1525627898.801247,138,0.6029801368713379
1525628039.359195,139,0.6024834513664246
1525628177.6304867,140,0.5983443856239319
1525628315.9187894,141,0.5981788039207458
1525628453.821813,142,0.5953642129898071
1525628591.453641,143,0.6034768223762512
1525628729.957879,144,0.6016556024551392
1525628869.4062197,145,0.5963576436042786
1525629008.2632546,146,0.6016556024551392
1525629146.6566203,147,0.6049668788909912
1525629284.6727128,148,0.6009933948516846
1525629423.2031744,149,0.5975165367126465
1525629562.2740347,150,0.6028145551681519
1525629700.2655065,151,0.6051324605941772
1525629841.025808,152,0.6064569354057312
1525629980.0389836,153,0.6052980422973633
1525630118.491412,154,0.6004967093467712
1525630257.2430327,155,0.6023178696632385
1525630395.966643,156,0.6038079261779785
1525630533.809618,157,0.6059602499008179
1525630672.9235108,158,0.6006622314453125
1525630812.074103,159,0.6029801368713379
1525630950.0824978,160,0.5996688604354858
1525631088.3647656,161,0.6033112406730652
1525631226.4749074,162,0.6036424040794373
1525631364.2718244,163,0.6081125736236572
1525631502.6511612,164,0.6013244986534119
1525631640.7552989,165,0.6041390895843506
1525631779.2893267,166,0.6062914133071899
1525631917.5067663,167,0.6029801368713379
1525632055.2740016,168,0.6011589169502258
1525632193.5202603,169,0.6054635643959045
1525632331.6284149,170,0.6018211841583252
1525632469.655509,171,0.6051324605941772
1525632608.358096,172,0.6038079261779785
1525632746.781483,173,0.6014900803565979
1525632884.5876706,174,0.6064569354057312
1525633023.1125314,175,0.6034768223762512
1525633160.7934027,176,0.5945364236831665
1525633298.633394,177,0.5968543291091919
1525633437.546159,178,0.6000000238418579
1525633575.9095242,179,0.6018211841583252
1525633714.3499515,180,0.6062914133071899
1525633852.687579,181,0.6051324605941772
1525633990.5586267,182,0.6001655459403992
1525634128.819211,183,0.6052980422973633
1525634267.157529,184,0.6072847843170166
1525634406.0322304,185,0.6036424040794373
1525634544.3245108,186,0.6074503064155579
1525634682.6598253,187,0.6087748408317566
1525634820.497234,188,0.6051324605941772
1525634958.6866572,189,0.6044701933860779
1525635096.2147343,190,0.6054635643959045
1525635234.8542752,191,0.6056291460990906
1525635373.160577,192,0.6021523475646973
1525635510.8354173,193,0.6008278131484985
1525635649.292829,194,0.6023178696632385
1525635787.7302248,195,0.6023178696632385
1525635925.3060553,196,0.6006622314453125
1525636063.724433,197,0.6004967093467712
1525636202.883666,198,0.6105960011482239
1525636340.7066069,199,0.6039735078811646
